

****************
Part E
****************

Solution for Part E with n = 16, omega = 0, and rho max = 6 took 0.0429862 seconds
Reached specified tolerance of (1E-10) in 417 iterations
This translates to 1.63 iterations/element

Part E Sol w2   numpy .eig      numpy .eigh
********************************************
2.2200216953    2.2200216953    2.2200216953
4.0889060381    4.0889060381    4.0889060381
5.9760699328    5.9760699328    5.9760699328
7.9474945278    7.9474945278    7.9474945278
10.148247736    10.148247736    10.148247736
12.641959950    12.641959950    12.641959950
15.378810103    15.378810103    15.378810103
18.265862445    18.265862445    18.265862445
21.199745720    21.199745720    21.199745720
24.074492880    24.074492880    24.074492880
26.783812493    26.783812493    26.783812493
29.220341758    29.220341758    29.220341758
31.260258428    31.260258428    31.260258428
32.725264020    32.725264020    32.725264020
34.248708587    34.248708587    34.248708587
36.875860011    36.875860011    36.875860011
The Unit Tests have PASSED

