

****************
Part E
****************

Solution for Part E with n = 16, omega = 1, and rho max = 128 took 0.00254393 seconds
Reached specified tolerance of (1E-10) in 30 iterations
This translates to 0.12 iterations/element

Part E Sol w3   numpy .eig      numpy .eigh
********************************************
56.860130512    56.860130512    56.860130512
226.86985139    226.86985139    226.86985139
510.30792316    510.30792316    510.30792316
907.14114597    907.14114597    907.14114597
1417.3628789    1417.3628789    1417.3628789
2040.9709086    2040.9709086    2040.9709086
2777.9642861    2777.9642861    2777.9642861
3628.3425373    3628.3425373    3628.3425373
4592.1053986    4592.1053986    4592.1053986
5669.2527118    5669.2527118    5669.2527118
6859.7843764    6859.7843764    6859.7843764
8163.7003252    8163.7003252    8163.7003252
9581.0005119    9581.0005119    9581.0005119
11111.684903    11111.684903    11111.684903
12755.753475    12755.753475    12755.753475
14513.206209    14513.206209    14513.206209
The Unit Tests have PASSED

