

****************
Part E
****************

Solution for Part E with n = 16, omega = 0, and rho max = 2 took 0.0390389 seconds
Reached specified tolerance of (1E-10) in 443 iterations
This translates to 1.73 iterations/element

Part E Sol w2   numpy .eig      numpy .eigh
********************************************
3.9311870206    3.9311870206    3.9311870206
11.595532217    11.595532217    11.595532217
23.684608853    23.684608853    23.684608853
39.885634019    39.885634019    39.885634019
59.681351680    59.681351680    59.681351680
82.413663369    82.413663369    82.413663369
107.31696787    107.31696787    107.31696787
133.54785363    133.54785363    133.54785363
160.21523534    160.21523534    160.21523534
186.41124178    186.41124178    186.41124178
211.24219410    211.24219410    211.24219410
233.85865314    233.85865314    233.85865314
253.48321560    253.48321560    253.48321560
269.43396469    269.43396469    269.43396469
281.13755950    281.13755950    281.13755950
288.07380416    288.07380416    288.07380416
The Unit Tests have PASSED

