

****************
Part E
****************

Solution for Part E with n = 16, omega = 1, and rho max = 36 took 0.00663304 seconds
Reached specified tolerance of (1E-10) in 67 iterations
This translates to 0.26 iterations/element

Part E Sol w3   numpy .eig      numpy .eigh
********************************************
5.3988773705    5.3988773705    5.3988773705
18.621351049    18.621351049    18.621351049
40.963896122    40.963896122    40.963896122
72.315261550    72.315261550    72.315261550
112.65138315    112.65138315    112.65138315
161.96429296    161.96429296    161.96429296
220.25058599    220.25058599    220.25058599
287.50856264    287.50856264    287.50856264
363.73727979    363.73727979    363.73727979
448.93617204    448.93617204    448.93617204
543.10487982    543.10487982    543.10487982
646.24316354    646.24316354    646.24316354
758.35085740    758.35085740    758.35085740
879.42784302    879.42784302    879.42784302
1009.4740335    1009.4740335    1009.4740335
1148.4897000    1148.4897000    1148.4897000
The Unit Tests have PASSED

