

****************
Part E
****************

Solution for Part E with n = 16, omega = 1, and rho max = 2 took 0.035975 seconds
Reached specified tolerance of (1E-10) in 444 iterations
This translates to 1.73 iterations/element

Part E Sol w3   numpy .eig      numpy .eigh
********************************************
4.7903382612    4.7903382612    4.7903382612
12.567225997    12.567225997    12.567225997
24.670591594    24.670591594    24.670591594
40.876537057    40.876537057    40.876537057
60.674825886    60.674825886    60.674825886
83.408672601    83.408672601    83.408672601
108.31292114    108.31292114    108.31292114
134.54434526    134.54434526    134.54434526
161.21192318    161.21192318    161.21192318
187.40775513    187.40775513    187.40775513
212.23801240    212.23801240    212.23801240
234.85286056    234.85286056    234.85286056
254.47385375    254.47385375    254.47385375
270.41586519    270.41586519    270.41586519
282.09185134    282.09185134    282.09185134
288.90449941    288.90449941    288.90449941
The Unit Tests have PASSED

