

****************
Part E
****************

Solution for Part E with n = 16, omega = 0, and rho max = 2 took 0.051441 seconds
Reached specified tolerance of (1E-10) in 435 iterations
This translates to 1.70 iterations/element

Part E Sol w1   numpy .eig      numpy .eigh
********************************************
3.6279433855    3.6279433855    3.6279433855
11.275571075    11.275571075    11.275571075
23.358874001    23.358874001    23.358874001
39.557163534    39.557163534    39.557163534
59.351368288    59.351368288    59.351368288
82.082754882    82.082754882    82.082754882
106.98545429    106.98545429    106.98545429
133.21592817    133.21592817    133.21592817
159.88302872    159.88302872    159.88302872
186.07885906    186.07885906    186.07885906
210.90974748    210.90974748    210.90974748
233.52631610    233.52631610    233.52631610
253.15136763    253.15136763    253.15136763
269.10373287    269.10373287    269.10373287
280.81388764    280.81388764    280.81388764
287.81626985    287.81626985    287.81626985
The Unit Tests have PASSED

