

****************
Part E
****************

Solution for Part E with n = 16, omega = 0, and rho max = 6 took 0.034951 seconds
Reached specified tolerance of (1E-10) in 419 iterations
This translates to 1.64 iterations/element

Part E Sol w1   numpy .eig      numpy .eigh
********************************************
0.6396979615    0.6396979615    0.6396979615
1.5724996809    1.5724996809    1.5724996809
2.9648488997    2.9648488997    2.9648488997
4.7971616317    4.7971616317    4.7971616317
7.0186945389    7.0186945389    7.0186945389
9.5595379535    9.5595379535    9.5595379535
12.336288432    12.336288432    12.336288432
15.256123852    15.256123852    15.256123852
18.220478832    18.220478832    18.220478832
21.128614010    21.128614010    21.128614010
23.881096232    23.881096232    23.881096232
26.383097680    26.383097680    26.383097680
28.547340506    28.547340506    28.547340506
30.296349626    30.296349626    30.296349626
31.563113669    31.563113669    31.563113669
32.321312819    32.321312819    32.321312819
The Unit Tests have PASSED

