

****************
Part D
****************

Solution for Part D with n = 16, omega = 7, and rho max = 6 took 0.0135851 seconds
Reached specified tolerance of (1E-10) in 166 iterations
This translates to 0.65 iterations/element

Part D Sol    numpy .eig    numpy .eigh
*****************************************
19.153015772  19.153015772  19.153015772
42.026572020  42.026572020  42.026572020
72.705113915  72.705113915  72.705113915
116.03876538  116.03876538  116.03876538
171.97411682  171.97411682  171.97411682
240.42178378  240.42178378  240.42178378
321.35201428  321.35201428  321.35201428
414.75263633  414.75263633  414.75263633
520.61789898  520.61789898  520.61789898
638.94479339  638.94479339  638.94479339
769.73161996  769.73161996  769.73161996
912.97735931  912.97735931  912.97735931
1068.6813697  1068.6813697  1068.6813697
1236.8432309  1236.8432309  1236.8432309
1417.4629366  1417.4629366  1417.4629366
1610.8527204  1610.8527204  1610.8527204
The Unit Tests have PASSED
