

****************
Part D
****************

Solution for Part D with n = 16, omega = 7, and rho max = 2 took 0.057375 seconds
Reached specified tolerance of (1E-10) in 422 iterations
This translates to 1.65 iterations/element

Part D Sol    numpy .eig    numpy .eigh
*****************************************
20.994483201  20.994483201  20.994483201
48.390582711  48.390582711  48.390582711
75.044349733  75.044349733  75.044349733
100.92378615  100.92378615  100.92378615
126.02011779  126.02011779  126.02011779
150.47153280  150.47153280  150.47153280
174.72177825  174.72177825  174.72177825
199.21838368  199.21838368  199.21838368
223.79571243  223.79571243  223.79571243
247.61165421  247.61165421  247.61165421
269.39618875  269.39618875  269.39618875
288.24721783  288.24721783  288.24721783
307.69814558  307.69814558  307.69814558
333.08040010  333.08040010  333.08040010
366.93740989  366.93740989  366.93740989
414.74237447  414.74237447  414.74237447
The Unit Tests have PASSED
