

****************
Part D
****************

Solution for Part D with n = 16, omega = 11, and rho max = 128 took 0.00235796 seconds
Reached specified tolerance of (1E-10) in 29 iterations
This translates to 0.11 iterations/element

Part D Sol    numpy .eig    numpy .eigh
*****************************************
6916.4643440  6916.4643440  6916.4643440
27665.751541  27665.751541  27665.751541
62247.896870  62247.896870  62247.896870
110662.90033  110662.90033  110662.90033
172910.76192  172910.76192  172910.76192
248991.48164  248991.48164  248991.48164
338905.05949  338905.05949  338905.05949
442651.49548  442651.49548  442651.49548
560230.78960  560230.78960  560230.78960
691642.94185  691642.94185  691642.94185
836887.95223  836887.95223  836887.95223
995965.82074  995965.82074  995965.82074
1168876.5473  1168876.5473  1168876.5473
1355620.1321  1355620.1321  1355620.1321
1556196.5750  1556196.5750  1556196.5750
1770605.8761  1770605.8761  1770605.8761
The Unit Tests have PASSED
