

****************
Part D
****************

Solution for Part D with n = 16, omega = 1, and rho max = 6 took 0.033463 seconds
Reached specified tolerance of (1E-10) in 373 iterations
This translates to 1.46 iterations/element

Part D Sol    numpy .eig    numpy .eigh
*****************************************
4.1631508084  4.1631508084  4.1631508084
9.4927330637  9.4927330637  9.4927330637
14.536385989  14.536385989  14.536385989
19.263281412  19.263281412  19.263281412
23.628252947  23.628252947  23.628252947
27.558335173  27.558335173  27.558335173
30.982376656  30.982376656  30.982376656
34.214739687  34.214739687  34.214739687
37.932960019  37.932960019  37.932960019
42.313476731  42.313476731  42.313476731
47.298660066  47.298660066  47.298660066
52.853606982  52.853606982  52.853606982
59.000552020  59.000552020  59.000552020
65.951771531  65.951771531  65.951771531
74.396315598  74.396315598  74.396315598
86.008172552  86.008172552  86.008172552
The Unit Tests have PASSED
